Period,Trade Flow,Reporter,Partner,2nd Partner,Customs Desc,Transport Mode,Commodity Code,Trade Value (US$),Net Weight(kg),Gross Weight,Qty Unit,Qty,Alternate Quantity unit,Alternate Quantity
2018,X,United Kingdom,World,World,TOTAL CPC,TOTAL MOT,854239,"$694,280,481",2285246,,N/A,,N/A,
2018,X,United Rep. of Tanzania,World,World,TOTAL CPC,TOTAL MOT,854239,"$1,615,384",244,,N/A,,N/A,
2018,X,USA,World,World,TOTAL CPC,TOTAL MOT,854239,"$10,835,931,410",,,u,4101468528,N/A,
2018,X,Burkina Faso,World,World,TOTAL CPC,TOTAL MOT,854239,"$315,415",6004,,N/A,,kg,6004
2018,X,Uruguay,World,World,TOTAL CPC,TOTAL MOT,854239,"$156,275",2067,,u,292106,u,292106
2018,X,Uzbekistan,World,World,TOTAL CPC,TOTAL MOT,854239,"$402,348",,,u,19086,u,19086
2018,X,Zambia,World,World,TOTAL CPC,TOTAL MOT,854239,$133,7,,N/A,,kg,7
2018,X,T?rkiye,World,World,TOTAL CPC,TOTAL MOT,854290,"$117,545",5457,,kg,5457,kg,5457
2018,X,Ukraine,World,World,TOTAL CPC,TOTAL MOT,854290,"$6,852",0,,kg,0,kg,0
2018,X,Egypt,World,World,TOTAL CPC,TOTAL MOT,854290,"$85,216",,,N/A,,N/A,
2018,X,United Kingdom,World,World,TOTAL CPC,TOTAL MOT,854290,"$44,606,698",282648,,kg,282648,N/A,
2018,X,United Rep. of Tanzania,World,World,TOTAL CPC,TOTAL MOT,854290,"$4,908",208,,kg,208,kg,208
2018,X,USA,World,World,TOTAL CPC,TOTAL MOT,854290,"$1,073,529,287",,,kg,3155913,N/A,
2018,X,Zambia,World,World,TOTAL CPC,TOTAL MOT,854290,$47,1,,kg,1,kg,1
2017,X,Algeria,World,World,TOTAL CPC,TOTAL MOT,852352,"$903,518",16289,,N/A,,N/A,
2017,X,Andorra,World,World,TOTAL CPC,TOTAL MOT,852352,"$11,850,175",58308,,N/A,,kg,58308
2017,X,Angola,World,World,TOTAL CPC,TOTAL MOT,852352,"$38,172",198,,u,41305,u,41305
2017,X,Antigua and Barbuda,World,World,TOTAL CPC,TOTAL MOT,852352,$111,46,,u,3,u,3
2017,X,Azerbaijan,World,World,TOTAL CPC,TOTAL MOT,852352,$447,2,,u,4,u,4
2017,X,Argentina,World,World,TOTAL CPC,TOTAL MOT,852352,"$1,340,425",12996,,u,1754408,u,1754408
2017,X,Australia,World,World,TOTAL CPC,TOTAL MOT,852352,"$3,484,037",17612,16775,u,1629929,u,1629929
2017,X,Austria,World,World,TOTAL CPC,TOTAL MOT,852352,"$107,813,064",492008,,N/A,,N/A,
2017,X,Bahamas,World,World,TOTAL CPC,TOTAL MOT,852352,$563,2,,u,9,u,9
2017,X,Bahrain,World,World,TOTAL CPC,TOTAL MOT,852352,"$177,394",782,,u,6560,u,6560
2017,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,852352,"$7,843,849",30281,,u,582954,u,582954
2017,X,Bolivia (Plurinational State of),World,World,TOTAL CPC,TOTAL MOT,852352,$349,0,,kg,0,kg,0
2017,X,Bosnia Herzegovina,World,World,TOTAL CPC,TOTAL MOT,852352,"$460,017",16780,,N/A,,N/A,
2017,X,Botswana,World,World,TOTAL CPC,TOTAL MOT,852352,$843,116,,u,111,u,111
2017,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,852352,"$83,551,271",859208,,u,140465475,u,140465475
2017,X,Brunei Darussalam,World,World,TOTAL CPC,TOTAL MOT,852352,"$3,033",14,,u,1000,u,1000
2017,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,852352,"$486,636",5460,,u,962817,u,962817
2017,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,852352,"$134,200",9183,,u,1580242,u,1580242
2017,X,Cameroon,World,World,TOTAL CPC,TOTAL MOT,852352,$346,60,,N/A,,N/A,
2017,X,Angola,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,485",21,,u,2,u,2
2017,X,Argentina,World,World,TOTAL CPC,TOTAL MOT,854233,"$7,456",25,,u,49608,u,49608
2017,X,Australia,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,308,641",1344,1996,u,614780,u,614780
2017,X,Austria,World,World,TOTAL CPC,TOTAL MOT,854233,"$4,838,358",91912,,N/A,,N/A,
2017,X,Bahamas,World,World,TOTAL CPC,TOTAL MOT,854233,"$3,400",3,,u,8,u,8
2017,X,Bahrain,World,World,TOTAL CPC,TOTAL MOT,854233,"$539,458",39946,,u,4811,u,4811
2017,X,Armenia,World,World,TOTAL CPC,TOTAL MOT,854233,$150,0,,u,2,u,2
2017,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,757,886",10700,,N/A,,N/A,
2017,X,Botswana,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,480",2405,,u,92,u,92
2017,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,854233,"$960,144",1386,,u,1421562,u,1421562
2017,X,Brunei Darussalam,World,World,TOTAL CPC,TOTAL MOT,854233,$446,0,,u,5,u,5
2017,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,301,278",1522,,N/A,,N/A,
2017,X,Burundi,World,World,TOTAL CPC,TOTAL MOT,854233,$40,10,,N/A,,N/A,
2017,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,065,000",799,,u,29690351,u,29690351
2017,X,Algeria,World,World,TOTAL CPC,TOTAL MOT,854239,"$129,180",2229,,N/A,,N/A,
2017,X,Angola,World,World,TOTAL CPC,TOTAL MOT,854239,"$102,613",2457,,u,65,u,65
2017,X,Antigua and Barbuda,World,World,TOTAL CPC,TOTAL MOT,854239,$549,511,,u,32,u,32
2017,X,Azerbaijan,World,World,TOTAL CPC,TOTAL MOT,854239,$252,0,,u,26,u,26
2017,X,Argentina,World,World,TOTAL CPC,TOTAL MOT,854239,"$315,578",1173,,u,516766,u,516766
2017,X,Australia,World,World,TOTAL CPC,TOTAL MOT,854239,"$8,868,439",,20650,u,4209767,u,4209767
2017,X,Austria,World,World,TOTAL CPC,TOTAL MOT,854239,"$520,233,021",523741,,N/A,,N/A,
2017,X,Bahamas,World,World,TOTAL CPC,TOTAL MOT,854239,"$40,119",,,u,5,u,5
2017,X,Bahrain,World,World,TOTAL CPC,TOTAL MOT,854239,"$4,579",,,u,731,u,731
2017,X,Armenia,World,World,TOTAL CPC,TOTAL MOT,854239,$981,0,,u,30,u,30
2017,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,854239,"$239,735,240",735987,,N/A,,N/A,
2017,X,Bolivia (Plurinational State of),World,World,TOTAL CPC,TOTAL MOT,854239,"$8,892",38,,kg,38,kg,38
2017,X,Bosnia Herzegovina,World,World,TOTAL CPC,TOTAL MOT,854239,"$169,723",4013,,N/A,,N/A,
2017,X,Botswana,World,World,TOTAL CPC,TOTAL MOT,854239,$294,9,,u,70,u,70
2017,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,854239,"$9,746,240",16737,,u,18920540,u,18989903
2017,X,Brunei Darussalam,World,World,TOTAL CPC,TOTAL MOT,854239,$764,,,u,45,u,45
2017,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,854239,"$34,767,587",168616,,N/A,,N/A,
2017,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,854239,"$47,467,700",11345,,u,1489549135,u,1489549135
2017,X,Angola,World,World,TOTAL CPC,TOTAL MOT,854290,$813,2,,kg,2,kg,2
2017,X,Argentina,World,World,TOTAL CPC,TOTAL MOT,854290,"$7,997",69,,kg,69,kg,69
2017,X,Australia,World,World,TOTAL CPC,TOTAL MOT,854290,"$31,802,929",,747591,N/A,,u,74608475
2017,X,Austria,World,World,TOTAL CPC,TOTAL MOT,854290,"$3,558,109",42700,,kg,42700,kg,42700
2017,X,Bahrain,World,World,TOTAL CPC,TOTAL MOT,854290,"$12,210",3522,,kg,3522,kg,3522
2017,X,Barbados,World,World,TOTAL CPC,TOTAL MOT,854290,$134,7,,kg,7,kg,7
2017,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,854290,"$10,618,145",49076,,kg,49076,N/A,
2017,X,Botswana,World,World,TOTAL CPC,TOTAL MOT,854290,"$705,428",5797,,kg,2756,kg,2756
2017,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,854290,"$375,701",726,,kg,726,kg,703
2017,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,854290,"$8,723,989",119397,,kg,119397,kg,119397
2017,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,854290,"$948,000",891,,kg,891,kg,891
2017,X,Canada,World,World,TOTAL CPC,TOTAL MOT,852352,"$16,244,985",82120,,N/A,,N/A,
2017,X,Sri Lanka,World,World,TOTAL CPC,TOTAL MOT,852352,"$138,269",,,u,880915,u,880915
2017,X,Chile,World,World,TOTAL CPC,TOTAL MOT,852352,"$496,799",2511,,u,368212,u,368212
2017,X,China,World,World,TOTAL CPC,TOTAL MOT,852352,"$1,292,331,354",19832963,,N/A,,N/A,
2017,X,Colombia,World,World,TOTAL CPC,TOTAL MOT,852352,"$23,911,586",150599,,u,27529122,u,27529122
2017,X,Congo,World,World,TOTAL CPC,TOTAL MOT,852352,$758,48,,N/A,,N/A,
2017,X,Costa Rica,World,World,TOTAL CPC,TOTAL MOT,852352,"$40,210",11229,,N/A,,N/A,
2017,X,Croatia,World,World,TOTAL CPC,TOTAL MOT,852352,"$3,793,785",12451,,u,1698465,u,1698465
2017,X,Cyprus,World,World,TOTAL CPC,TOTAL MOT,852352,"$140,507",999,,u,195095,u,195095
2017,X,Czechia,World,World,TOTAL CPC,TOTAL MOT,852352,"$40,300,272",1597840,,u,167181720,u,167181720
2017,X,Benin,World,World,TOTAL CPC,TOTAL MOT,852352,"$1,031",110,,N/A,,kg,110
2017,X,Denmark,World,World,TOTAL CPC,TOTAL MOT,852352,"$10,287,042",118994,,u,13358146,u,13358146
2017,X,Dominican Rep.,World,World,TOTAL CPC,TOTAL MOT,852352,"$105,026",665,,N/A,,N/A,
2017,X,Canada,World,World,TOTAL CPC,TOTAL MOT,854233,"$8,162,890",8389,,u,6472983,N/A,
2017,X,Sri Lanka,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,019",,,u,612,u,612
2017,X,Chile,World,World,TOTAL CPC,TOTAL MOT,854233,"$70,792",72,,N/A,,u,1
2017,X,China,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,397,128,287",1342785,,N/A,,N/A,
2017,X,Colombia,World,World,TOTAL CPC,TOTAL MOT,854233,"$7,505",10,,u,54,u,54
2017,X,Congo,World,World,TOTAL CPC,TOTAL MOT,854233,$152,36,,N/A,,N/A,
2017,X,Costa Rica,World,World,TOTAL CPC,TOTAL MOT,854233,"$1,453,008",4078,,N/A,,N/A,
2017,X,Croatia,World,World,TOTAL CPC,TOTAL MOT,854233,"$43,920",120,,N/A,,N/A,
2017,X,Cyprus,World,World,TOTAL CPC,TOTAL MOT,854233,"$34,713",15,,N/A,,kg,15
2017,X,Czechia,World,World,TOTAL CPC,TOTAL MOT,854233,"$2,537,974",,,N/A,,N/A,
2017,X,Denmark,World,World,TOTAL CPC,TOTAL MOT,854233,"$901,941",3156,,N/A,,N/A,
2017,X,Dominican Rep.,World,World,TOTAL CPC,TOTAL MOT,854233,$10,8,,N/A,,kg,8
2017,X,Canada,World,World,TOTAL CPC,TOTAL MOT,854239,"$191,964,905",,,u,108469797,N/A,
2017,X,Sri Lanka,World,World,TOTAL CPC,TOTAL MOT,854239,"$470,780",,,u,404252,u,404252
2017,X,Chile,World,World,TOTAL CPC,TOTAL MOT,854239,"$512,432",,,u,3935,u,3576
2017,X,China,World,World,TOTAL CPC,TOTAL MOT,854239,"$7,928,723,046",11787905,,N/A,,N/A,
2017,X,Colombia,World,World,TOTAL CPC,TOTAL MOT,854239,"$386,994",6888,,u,3335,u,3335
2017,X,Congo,World,World,TOTAL CPC,TOTAL MOT,854239,$474,2,,N/A,,N/A,
2017,X,Dem. Rep. of the Congo,World,World,TOTAL CPC,TOTAL MOT,854239,"$57,861",5,,u,2,u,2
2017,X,Costa Rica,World,World,TOTAL CPC,TOTAL MOT,854239,"$648,643",868,,N/A,,N/A,
2017,X,Croatia,World,World,TOTAL CPC,TOTAL MOT,854239,"$270,643",720,,N/A,,N/A,
2017,X,Cyprus,World,World,TOTAL CPC,TOTAL MOT,854239,"$38,481",7,,N/A,,kg,7
2017,X,Czechia,World,World,TOTAL CPC,TOTAL MOT,854239,"$157,109,332",176809,,N/A,,N/A,
2017,X,Denmark,World,World,TOTAL CPC,TOTAL MOT,854239,"$84,127,138",479771,,N/A,,N/A,
2017,X,Dominican Rep.,World,World,TOTAL CPC,TOTAL MOT,854239,"$15,640",49,,N/A,,kg,1698
2017,X,Canada,World,World,TOTAL CPC,TOTAL MOT,854290,"$38,015,712",,,N/A,,N/A,
2017,X,Sri Lanka,World,World,TOTAL CPC,TOTAL MOT,854290,"$9,905,572",194180,,kg,194180,kg,194180
